id,speed,travel_time,status,data_as_of,link_id,link_name,link_points,encoded_poly_line,borough,owner,transcom_id,data_id
2766,36.5,29.6,OK,2026-01-15T09:30:00.000,CHD_HM_011,Himalaya Marg - Seg 11,"30.7239,76.7818",,CHANDIGARH,CHDTA,3766,2766
2767,40.0,27.0,OK,2026-01-15T09:30:00.000,CHD_HM_012,Himalaya Marg - Seg 12,"30.7211,76.785",,CHANDIGARH,CHDTA,3767,2767
2768,39.6,27.3,OK,2026-01-15T09:30:00.000,CHD_VP_001,Vidhya Path - Seg 1,"30.7453,76.76",,CHANDIGARH,CHDTA,3768,2768
2769,26.5,40.8,OK,2026-01-15T09:30:00.000,CHD_VP_002,Vidhya Path - Seg 2,"30.7482,76.7641",,CHANDIGARH,CHDTA,3769,2769
2770,34.9,30.9,OK,2026-01-15T09:30:00.000,CHD_VP_003,Vidhya Path - Seg 3,"30.7477,76.7682",,CHANDIGARH,CHDTA,3770,2770
2771,29.0,37.2,OK,2026-01-15T09:30:00.000,CHD_VP_004,Vidhya Path - Seg 4,"30.7471,76.7723",,CHANDIGARH,CHDTA,3771,2771
2772,37.2,29.0,OK,2026-01-15T09:30:00.000,CHD_VP_005,Vidhya Path - Seg 5,"30.7544,76.7764",,CHANDIGARH,CHDTA,3772,2772
2773,38.8,27.8,OK,2026-01-15T09:30:00.000,CHD_VP_006,Vidhya Path - Seg 6,"30.7538,76.7805",,CHANDIGARH,CHDTA,3773,2773
2774,25.8,41.9,OK,2026-01-15T09:30:00.000,CHD_VP_007,Vidhya Path - Seg 7,"30.7481,76.7845",,CHANDIGARH,CHDTA,3774,2774
2775,39.9,27.1,OK,2026-01-15T09:30:00.000,CHD_VP_008,Vidhya Path - Seg 8,"30.7516,76.7886",,CHANDIGARH,CHDTA,3775,2775
2776,28.3,38.2,OK,2026-01-15T09:30:00.000,CHD_VP_009,Vidhya Path - Seg 9,"30.749,76.7927",,CHANDIGARH,CHDTA,3776,2776
2777,37.7,28.6,OK,2026-01-15T09:30:00.000,CHD_VP_010,Vidhya Path - Seg 10,"30.7541,76.7968",,CHANDIGARH,CHDTA,3777,2777
2778,37.0,29.2,OK,2026-01-15T09:30:00.000,CHD_VP_011,Vidhya Path - Seg 11,"30.7496,76.8009",,CHANDIGARH,CHDTA,3778,2778
2779,30.3,35.6,OK,2026-01-15T09:30:00.000,CHD_VP_012,Vidhya Path - Seg 12,"30.7476,76.805",,CHANDIGARH,CHDTA,3779,2779
2780,37.6,28.7,OK,2026-01-15T09:30:00.000,CHD_PM_001,Purv Marg - Seg 1,"30.7125,76.79",,CHANDIGARH,CHDTA,3780,2780
2781,37.7,28.6,OK,2026-01-15T09:30:00.000,CHD_PM_002,Purv Marg - Seg 2,"30.7156,76.7936",,CHANDIGARH,CHDTA,3781,2781
2782,27.6,39.1,OK,2026-01-15T09:30:00.000,CHD_PM_003,Purv Marg - Seg 3,"30.7126,76.7973",,CHANDIGARH,CHDTA,3782,2782
2783,33.9,31.9,OK,2026-01-15T09:30:00.000,CHD_PM_004,Purv Marg - Seg 4,"30.7158,76.8009",,CHANDIGARH,CHDTA,3783,2783
2784,37.1,29.1,OK,2026-01-15T09:30:00.000,CHD_PM_005,Purv Marg - Seg 5,"30.719,76.8045",,CHANDIGARH,CHDTA,3784,2784
2785,35.5,30.4,OK,2026-01-15T09:30:00.000,CHD_PM_006,Purv Marg - Seg 6,"30.714,76.8082",,CHANDIGARH,CHDTA,3785,2785
2786,38.7,27.9,OK,2026-01-15T09:30:00.000,CHD_PM_007,Purv Marg - Seg 7,"30.7122,76.8118",,CHANDIGARH,CHDTA,3786,2786
2787,25.4,42.5,OK,2026-01-15T09:30:00.000,CHD_PM_008,Purv Marg - Seg 8,"30.72,76.8155",,CHANDIGARH,CHDTA,3787,2787
2788,35.5,30.4,OK,2026-01-15T09:30:00.000,CHD_PM_009,Purv Marg - Seg 9,"30.7151,76.8191",,CHANDIGARH,CHDTA,3788,2788
2789,39.2,27.6,OK,2026-01-15T09:30:00.000,CHD_PM_010,Purv Marg - Seg 10,"30.7109,76.8227",,CHANDIGARH,CHDTA,3789,2789
2790,33.5,32.2,OK,2026-01-15T09:30:00.000,CHD_PM_011,Purv Marg - Seg 11,"30.7105,76.8264",,CHANDIGARH,CHDTA,3790,2790
2791,33.4,32.3,OK,2026-01-15T09:30:00.000,CHD_PM_012,Purv Marg - Seg 12,"30.7111,76.83",,CHANDIGARH,CHDTA,3791,2791
2792,27.8,38.8,OK,2026-01-15T09:30:00.000,CHD_S8_001,Sec 8/9 Road - Seg 1,"30.75,76.7791",,CHANDIGARH,CHDTA,3792,2792
2793,39.8,27.1,OK,2026-01-15T09:30:00.000,CHD_S8_002,Sec 8/9 Road - Seg 2,"30.7521,76.7794",,CHANDIGARH,CHDTA,3793,2793
2794,38.2,28.3,OK,2026-01-15T09:30:00.000,CHD_S8_003,Sec 8/9 Road - Seg 3,"30.7543,76.7786",,CHANDIGARH,CHDTA,3794,2794
2795,32.4,33.3,OK,2026-01-15T09:30:00.000,CHD_S8_004,Sec 8/9 Road - Seg 4,"30.7564,76.7779",,CHANDIGARH,CHDTA,3795,2795
2796,29.6,36.5,OK,2026-01-15T09:30:00.000,CHD_S8_005,Sec 8/9 Road - Seg 5,"30.7586,76.7786",,CHANDIGARH,CHDTA,3796,2796
2797,32.4,33.3,OK,2026-01-15T09:30:00.000,CHD_S8_006,Sec 8/9 Road - Seg 6,"30.7607,76.7798",,CHANDIGARH,CHDTA,3797,2797
2798,26.4,40.9,OK,2026-01-15T09:30:00.000,CHD_S8_007,Sec 8/9 Road - Seg 7,"30.7629,76.7789",,CHANDIGARH,CHDTA,3798,2798
2799,28.5,37.9,OK,2026-01-15T09:30:00.000,CHD_S8_008,Sec 8/9 Road - Seg 8,"30.765,76.7797",,CHANDIGARH,CHDTA,3799,2799
2800,28.3,38.2,OK,2026-01-15T09:30:00.000,CHD_S16_001,Sec 16/17 Road - Seg 1,"30.75,76.7857",,CHANDIGARH,CHDTA,3800,2800
2801,32.9,32.8,OK,2026-01-15T09:30:00.000,CHD_S16_002,Sec 16/17 Road - Seg 2,"30.7521,76.784",,CHANDIGARH,CHDTA,3801,2801
2802,25.0,43.2,OK,2026-01-15T09:30:00.000,CHD_S16_003,Sec 16/17 Road - Seg 3,"30.7543,76.7854",,CHANDIGARH,CHDTA,3802,2802
2803,38.8,27.8,OK,2026-01-15T09:30:00.000,CHD_S16_004,Sec 16/17 Road - Seg 4,"30.7564,76.7854",,CHANDIGARH,CHDTA,3803,2803
2804,28.0,38.6,OK,2026-01-15T09:30:00.000,CHD_S16_005,Sec 16/17 Road - Seg 5,"30.7586,76.7851",,CHANDIGARH,CHDTA,3804,2804
2805,27.0,40.0,OK,2026-01-15T09:30:00.000,CHD_S16_006,Sec 16/17 Road - Seg 6,"30.7607,76.7845",,CHANDIGARH,CHDTA,3805,2805
2806,35.8,30.2,OK,2026-01-15T09:30:00.000,CHD_S16_007,Sec 16/17 Road - Seg 7,"30.7629,76.7853",,CHANDIGARH,CHDTA,3806,2806
2807,38.8,27.8,OK,2026-01-15T09:30:00.000,CHD_S16_008,Sec 16/17 Road - Seg 8,"30.765,76.7842",,CHANDIGARH,CHDTA,3807,2807
2808,37.7,28.6,OK,2026-01-15T09:30:00.000,CHD_S22_001,Sec 22/23 Road - Seg 1,"30.75,76.7919",,CHANDIGARH,CHDTA,3808,2808
2809,29.9,36.1,OK,2026-01-15T09:30:00.000,CHD_S22_002,Sec 22/23 Road - Seg 2,"30.7521,76.7919",,CHANDIGARH,CHDTA,3809,2809
2810,25.3,42.7,OK,2026-01-15T09:30:00.000,CHD_S22_003,Sec 22/23 Road - Seg 3,"30.7543,76.7929",,CHANDIGARH,CHDTA,3810,2810
2811,33.8,32.0,OK,2026-01-15T09:30:00.000,CHD_S22_004,Sec 22/23 Road - Seg 4,"30.7564,76.7928",,CHANDIGARH,CHDTA,3811,2811
2812,38.8,27.8,OK,2026-01-15T09:30:00.000,CHD_S22_005,Sec 22/23 Road - Seg 5,"30.7586,76.7915",,CHANDIGARH,CHDTA,3812,2812
2813,36.6,29.5,OK,2026-01-15T09:30:00.000,CHD_S22_006,Sec 22/23 Road - Seg 6,"30.7607,76.792",,CHANDIGARH,CHDTA,3813,2813
2814,37.7,28.6,OK,2026-01-15T09:30:00.000,CHD_S22_007,Sec 22/23 Road - Seg 7,"30.7629,76.7914",,CHANDIGARH,CHDTA,3814,2814
2815,37.9,28.5,OK,2026-01-15T09:30:00.000,CHD_S22_008,Sec 22/23 Road - Seg 8,"30.765,76.7928",,CHANDIGARH,CHDTA,3815,2815
2816,39.4,27.4,OK,2026-01-15T09:30:00.000,CHD_S34_001,Sec 34/35 Road - Seg 1,"30.75,76.7997",,CHANDIGARH,CHDTA,3816,2816
2817,30.6,35.3,OK,2026-01-15T09:30:00.000,CHD_S34_002,Sec 34/35 Road - Seg 2,"30.7521,76.7986",,CHANDIGARH,CHDTA,3817,2817
2818,39.1,27.6,OK,2026-01-15T09:30:00.000,CHD_S34_003,Sec 34/35 Road - Seg 3,"30.7543,76.7993",,CHANDIGARH,CHDTA,3818,2818
2819,30.9,35.0,OK,2026-01-15T09:30:00.000,CHD_S34_004,Sec 34/35 Road - Seg 4,"30.7564,76.7992",,CHANDIGARH,CHDTA,3819,2819
2820,26.5,40.8,OK,2026-01-15T09:30:00.000,CHD_S34_005,Sec 34/35 Road - Seg 5,"30.7586,76.7983",,CHANDIGARH,CHDTA,3820,2820
2821,29.5,36.6,OK,2026-01-15T09:30:00.000,CHD_S34_006,Sec 34/35 Road - Seg 6,"30.7607,76.7995",,CHANDIGARH,CHDTA,3821,2821
2822,27.0,40.0,OK,2026-01-15T09:30:00.000,CHD_S34_007,Sec 34/35 Road - Seg 7,"30.7629,76.7991",,CHANDIGARH,CHDTA,3822,2822
2823,27.4,39.4,OK,2026-01-15T09:30:00.000,CHD_S34_008,Sec 34/35 Road - Seg 8,"30.765,76.7996",,CHANDIGARH,CHDTA,3823,2823
2824,39.2,27.6,OK,2026-01-15T09:30:00.000,CHD_EL_001,Elante Mall Approach - Seg 1,"30.7061,76.8016",,CHANDIGARH,CHDTA,3824,2824
2825,36.9,29.3,OK,2026-01-15T09:30:00.000,CHD_EL_002,Elante Mall Approach - Seg 2,"30.7071,76.8024",,CHANDIGARH,CHDTA,3825,2825
2826,39.4,27.4,OK,2026-01-15T09:30:00.000,CHD_EL_003,Elante Mall Approach - Seg 3,"30.7081,76.8032",,CHANDIGARH,CHDTA,3826,2826
2827,34.7,31.1,OK,2026-01-15T09:30:00.000,CHD_EL_004,Elante Mall Approach - Seg 4,"30.7091,76.804",,CHANDIGARH,CHDTA,3827,2827
2828,27.6,39.1,OK,2026-01-15T09:30:00.000,CHD_EL_005,Elante Mall Approach - Seg 5,"30.7101,76.8048",,CHANDIGARH,CHDTA,3828,2828
2829,39.5,27.3,OK,2026-01-15T09:30:00.000,CHD_IT_001,IT Park Approach - Seg 1,"30.727,76.801",,CHANDIGARH,CHDTA,3829,2829
2830,35.4,30.5,OK,2026-01-15T09:30:00.000,CHD_IT_002,IT Park Approach - Seg 2,"30.728,76.8018",,CHANDIGARH,CHDTA,3830,2830
2831,38.9,27.8,OK,2026-01-15T09:30:00.000,CHD_IT_003,IT Park Approach - Seg 3,"30.729,76.8026",,CHANDIGARH,CHDTA,3831,2831
2832,36.8,29.3,OK,2026-01-15T09:30:00.000,CHD_IT_004,IT Park Approach - Seg 4,"30.73,76.8034",,CHANDIGARH,CHDTA,3832,2832
2833,28.3,38.2,OK,2026-01-15T09:30:00.000,CHD_IT_005,IT Park Approach - Seg 5,"30.731,76.8042",,CHANDIGARH,CHDTA,3833,2833
2834,33.8,32.0,OK,2026-01-15T09:30:00.000,CHD_PG_001,PGI Hospital Approach - Seg 1,"30.7646,76.776",,CHANDIGARH,CHDTA,3834,2834
2835,27.6,39.1,OK,2026-01-15T09:30:00.000,CHD_PG_002,PGI Hospital Approach - Seg 2,"30.7654,76.7766",,CHANDIGARH,CHDTA,3835,2835
2836,29.6,36.5,OK,2026-01-15T09:30:00.000,CHD_PG_003,PGI Hospital Approach - Seg 3,"30.7662,76.7772",,CHANDIGARH,CHDTA,3836,2836
2837,35.3,30.6,OK,2026-01-15T09:30:00.000,CHD_PG_004,PGI Hospital Approach - Seg 4,"30.767,76.7778",,CHANDIGARH,CHDTA,3837,2837
2838,26.9,40.1,OK,2026-01-15T09:30:00.000,CHD_PG_005,PGI Hospital Approach - Seg 5,"30.7678,76.7784",,CHANDIGARH,CHDTA,3838,2838
2839,35.9,30.1,OK,2026-01-15T09:30:00.000,CHD_IB_001,ISBT Approach - Seg 1,"30.7226,76.7511",,CHANDIGARH,CHDTA,3839,2839
2840,39.2,27.6,OK,2026-01-15T09:30:00.000,CHD_IB_002,ISBT Approach - Seg 2,"30.7235,76.7521",,CHANDIGARH,CHDTA,3840,2840
2841,39.2,27.6,OK,2026-01-15T09:30:00.000,CHD_IB_003,ISBT Approach - Seg 3,"30.7244,76.7531",,CHANDIGARH,CHDTA,3841,2841
2842,30.9,35.0,OK,2026-01-15T09:30:00.000,CHD_IB_004,ISBT Approach - Seg 4,"30.7253,76.7541",,CHANDIGARH,CHDTA,3842,2842
2843,39.9,27.1,OK,2026-01-15T09:30:00.000,CHD_IB_005,ISBT Approach - Seg 5,"30.7262,76.7551",,CHANDIGARH,CHDTA,3843,2843
2844,39.5,27.3,OK,2026-01-15T09:30:00.000,CHD_RG_001,Rock Garden Approach - Seg 1,"30.745,76.814",,CHANDIGARH,CHDTA,3844,2844
2845,25.5,42.4,OK,2026-01-15T09:30:00.000,CHD_RG_002,Rock Garden Approach - Seg 2,"30.7462,76.815",,CHANDIGARH,CHDTA,3845,2845
2846,34.0,31.8,OK,2026-01-15T09:30:00.000,CHD_RG_003,Rock Garden Approach - Seg 3,"30.7474,76.816",,CHANDIGARH,CHDTA,3846,2846
2847,38.8,27.8,OK,2026-01-15T09:30:00.000,CHD_RS_001,Rose Garden Approach - Seg 1,"30.738,76.782",,CHANDIGARH,CHDTA,3847,2847
2848,39.5,27.3,OK,2026-01-15T09:30:00.000,CHD_RS_002,Rose Garden Approach - Seg 2,"30.739,76.7828",,CHANDIGARH,CHDTA,3848,2848
2849,28.3,38.2,OK,2026-01-15T09:30:00.000,CHD_RS_003,Rose Garden Approach - Seg 3,"30.74,76.7836",,CHANDIGARH,CHDTA,3849,2849
2850,33.5,32.2,OK,2026-01-15T09:30:00.000,CHD_RS_004,Rose Garden Approach - Seg 4,"30.741,76.7844",,CHANDIGARH,CHDTA,3850,2850
2851,39.1,27.6,OK,2026-01-15T09:35:00.000,CHD_MM_001,Madhya Marg - Sec 1 to 2,"30.765,76.7764",,CHANDIGARH,CHDTA,3851,2851
2852,27.1,39.9,OK,2026-01-15T09:35:00.000,CHD_MM_002,Madhya Marg - Sec 2 to 3,"30.7623,76.7747",,CHANDIGARH,CHDTA,3852,2852
2853,36.2,29.8,OK,2026-01-15T09:35:00.000,CHD_MM_003,Madhya Marg - Sec 3 to 4,"30.7595,76.7754",,CHANDIGARH,CHDTA,3853,2853
2854,28.6,37.8,OK,2026-01-15T09:35:00.000,CHD_MM_004,Madhya Marg - Sec 4 to 5,"30.7568,76.7752",,CHANDIGARH,CHDTA,3854,2854
2855,39.7,27.2,OK,2026-01-15T09:35:00.000,CHD_MM_005,Madhya Marg - Sec 5 to 6,"30.7541,76.7767",,CHANDIGARH,CHDTA,3855,2855
2856,27.5,39.3,OK,2026-01-15T09:35:00.000,CHD_MM_006,Madhya Marg - Sec 6 to 7,"30.7514,76.7765",,CHANDIGARH,CHDTA,3856,2856
2857,38.3,28.2,OK,2026-01-15T09:35:00.000,CHD_MM_007,Madhya Marg - Sec 7 to 8,"30.7486,76.7771",,CHANDIGARH,CHDTA,3857,2857
2858,26.3,41.1,OK,2026-01-15T09:35:00.000,CHD_MM_008,Madhya Marg - Sec 8 to 9,"30.7459,76.7748",,CHANDIGARH,CHDTA,3858,2858
2859,35.6,30.3,OK,2026-01-15T09:35:00.000,CHD_MM_009,Madhya Marg - Sec 9 to 10,"30.7432,76.7758",,CHANDIGARH,CHDTA,3859,2859
2860,34.6,31.2,OK,2026-01-15T09:35:00.000,CHD_MM_010,Madhya Marg - Sec 10 to 11,"30.7405,76.7747",,CHANDIGARH,CHDTA,3860,2860
2861,38.3,28.2,OK,2026-01-15T09:35:00.000,CHD_MM_011,Madhya Marg - Sec 11 to 12,"30.7377,76.7752",,CHANDIGARH,CHDTA,3861,2861
2862,31.7,34.1,OK,2026-01-15T09:35:00.000,CHD_MM_012,Madhya Marg - Sec 12 to 13,"30.735,76.776",,CHANDIGARH,CHDTA,3862,2862
2863,29.0,37.2,OK,2026-01-15T09:35:00.000,CHD_MM_013,Madhya Marg - Sec 13 to 14,"30.7323,76.7747",,CHANDIGARH,CHDTA,3863,2863
2864,28.7,37.6,OK,2026-01-15T09:35:00.000,CHD_MM_014,Madhya Marg - Sec 14 to 15,"30.7295,76.7752",,CHANDIGARH,CHDTA,3864,2864
2865,26.0,41.5,OK,2026-01-15T09:35:00.000,CHD_MM_015,Madhya Marg - Sec 15 to 16,"30.7268,76.7764",,CHANDIGARH,CHDTA,3865,2865
2866,28.8,37.5,OK,2026-01-15T09:35:00.000,CHD_MM_016,Madhya Marg - Sec 16 to 17,"30.7241,76.7761",,CHANDIGARH,CHDTA,3866,2866
2867,26.6,40.6,OK,2026-01-15T09:35:00.000,CHD_MM_017,Madhya Marg - Sec 17 to 18,"30.7214,76.7752",,CHANDIGARH,CHDTA,3867,2867
2868,25.0,43.2,OK,2026-01-15T09:35:00.000,CHD_MM_018,Madhya Marg - Sec 18 to 19,"30.7186,76.7762",,CHANDIGARH,CHDTA,3868,2868
2869,30.8,35.1,OK,2026-01-15T09:35:00.000,CHD_MM_019,Madhya Marg - Sec 19 to 20,"30.7159,76.7769",,CHANDIGARH,CHDTA,3869,2869
2870,36.0,30.0,OK,2026-01-15T09:35:00.000,CHD_MM_020,Madhya Marg - Sec 20 to 21,"30.7132,76.7746",,CHANDIGARH,CHDTA,3870,2870
2871,39.5,27.3,OK,2026-01-15T09:35:00.000,CHD_MM_021,Madhya Marg - Sec 21 to 22,"30.7105,76.7769",,CHANDIGARH,CHDTA,3871,2871
2872,38.3,28.2,OK,2026-01-15T09:35:00.000,CHD_MM_022,Madhya Marg - Sec 22 to 23,"30.7077,76.7766",,CHANDIGARH,CHDTA,3872,2872
2873,32.4,33.3,OK,2026-01-15T09:35:00.000,CHD_MM_023,Madhya Marg - Sec 23 to 24,"30.705,76.7756",,CHANDIGARH,CHDTA,3873,2873
2874,30.7,35.2,OK,2026-01-15T09:35:00.000,CHD_JM_001,Jan Marg - Seg 1,"30.7516,76.77",,CHANDIGARH,CHDTA,3874,2874
2875,33.2,32.5,OK,2026-01-15T09:35:00.000,CHD_JM_002,Jan Marg - Seg 2,"30.7596,76.773",,CHANDIGARH,CHDTA,3875,2875
2876,26.5,40.8,OK,2026-01-15T09:35:00.000,CHD_JM_003,Jan Marg - Seg 3,"30.7534,76.776",,CHANDIGARH,CHDTA,3876,2876
2877,32.2,33.5,OK,2026-01-15T09:35:00.000,CHD_JM_004,Jan Marg - Seg 4,"30.7509,76.779",,CHANDIGARH,CHDTA,3877,2877
2878,38.0,28.4,OK,2026-01-15T09:35:00.000,CHD_JM_005,Jan Marg - Seg 5,"30.751,76.782",,CHANDIGARH,CHDTA,3878,2878
2879,34.8,31.0,OK,2026-01-15T09:35:00.000,CHD_JM_006,Jan Marg - Seg 6,"30.7585,76.785",,CHANDIGARH,CHDTA,3879,2879
2880,35.3,30.6,OK,2026-01-15T09:35:00.000,CHD_JM_007,Jan Marg - Seg 7,"30.756,76.788",,CHANDIGARH,CHDTA,3880,2880
2881,27.4,39.4,OK,2026-01-15T09:35:00.000,CHD_JM_008,Jan Marg - Seg 8,"30.7581,76.791",,CHANDIGARH,CHDTA,3881,2881
2882,26.1,41.4,OK,2026-01-15T09:35:00.000,CHD_JM_009,Jan Marg - Seg 9,"30.7573,76.794",,CHANDIGARH,CHDTA,3882,2882
2883,37.7,28.6,OK,2026-01-15T09:35:00.000,CHD_JM_010,Jan Marg - Seg 10,"30.7554,76.797",,CHANDIGARH,CHDTA,3883,2883
2884,29.4,36.7,OK,2026-01-15T09:35:00.000,CHD_JM_011,Jan Marg - Seg 11,"30.7597,76.8",,CHANDIGARH,CHDTA,3884,2884
2885,29.8,36.2,OK,2026-01-15T09:35:00.000,CHD_JM_012,Jan Marg - Seg 12,"30.7538,76.803",,CHANDIGARH,CHDTA,3885,2885
2886,39.3,27.5,OK,2026-01-15T09:35:00.000,CHD_JM_013,Jan Marg - Seg 13,"30.7555,76.806",,CHANDIGARH,CHDTA,3886,2886
2887,26.1,41.4,OK,2026-01-15T09:35:00.000,CHD_JM_014,Jan Marg - Seg 14,"30.7583,76.809",,CHANDIGARH,CHDTA,3887,2887
2888,27.6,39.1,OK,2026-01-15T09:35:00.000,CHD_JM_015,Jan Marg - Seg 15,"30.7562,76.812",,CHANDIGARH,CHDTA,3888,2888
2889,30.6,35.3,OK,2026-01-15T09:35:00.000,CHD_JM_016,Jan Marg - Seg 16,"30.7586,76.815",,CHANDIGARH,CHDTA,3889,2889
2890,36.0,30.0,OK,2026-01-15T09:35:00.000,CHD_DM_001,Dakshin Marg - Seg 1,"30.7208,76.77",,CHANDIGARH,CHDTA,3890,2890
2891,33.2,32.5,OK,2026-01-15T09:35:00.000,CHD_DM_002,Dakshin Marg - Seg 2,"30.722,76.7733",,CHANDIGARH,CHDTA,3891,2891
2892,38.5,28.1,OK,2026-01-15T09:35:00.000,CHD_DM_003,Dakshin Marg - Seg 3,"30.7155,76.7767",,CHANDIGARH,CHDTA,3892,2892
2893,26.4,40.9,OK,2026-01-15T09:35:00.000,CHD_DM_004,Dakshin Marg - Seg 4,"30.7173,76.78",,CHANDIGARH,CHDTA,3893,2893
2894,33.9,31.9,OK,2026-01-15T09:35:00.000,CHD_DM_005,Dakshin Marg - Seg 5,"30.7179,76.7833",,CHANDIGARH,CHDTA,3894,2894
2895,34.2,31.6,OK,2026-01-15T09:35:00.000,CHD_DM_006,Dakshin Marg - Seg 6,"30.7158,76.7867",,CHANDIGARH,CHDTA,3895,2895
2896,32.2,33.5,OK,2026-01-15T09:35:00.000,CHD_DM_007,Dakshin Marg - Seg 7,"30.7173,76.79",,CHANDIGARH,CHDTA,3896,2896
2897,25.5,42.4,OK,2026-01-15T09:35:00.000,CHD_DM_008,Dakshin Marg - Seg 8,"30.716,76.7933",,CHANDIGARH,CHDTA,3897,2897
2898,39.1,27.6,OK,2026-01-15T09:35:00.000,CHD_DM_009,Dakshin Marg - Seg 9,"30.7178,76.7967",,CHANDIGARH,CHDTA,3898,2898
2899,27.5,39.3,OK,2026-01-15T09:35:00.000,CHD_DM_010,Dakshin Marg - Seg 10,"30.7214,76.8",,CHANDIGARH,CHDTA,3899,2899
2900,38.3,28.2,OK,2026-01-15T09:35:00.000,CHD_DM_011,Dakshin Marg - Seg 11,"30.7186,76.8033",,CHANDIGARH,CHDTA,3900,2900
2901,27.4,39.4,OK,2026-01-15T09:35:00.000,CHD_DM_012,Dakshin Marg - Seg 12,"30.7187,76.8067",,CHANDIGARH,CHDTA,3901,2901
2902,26.5,40.8,OK,2026-01-15T09:35:00.000,CHD_DM_013,Dakshin Marg - Seg 13,"30.7171,76.81",,CHANDIGARH,CHDTA,3902,2902
2903,28.1,38.4,OK,2026-01-15T09:35:00.000,CHD_DM_014,Dakshin Marg - Seg 14,"30.7177,76.8133",,CHANDIGARH,CHDTA,3903,2903
2904,27.8,38.8,OK,2026-01-15T09:35:00.000,CHD_DM_015,Dakshin Marg - Seg 15,"30.7244,76.8167",,CHANDIGARH,CHDTA,3904,2904
2905,35.5,30.4,OK,2026-01-15T09:35:00.000,CHD_DM_016,Dakshin Marg - Seg 16,"30.7215,76.82",,CHANDIGARH,CHDTA,3905,2905
2906,35.8,30.2,OK,2026-01-15T09:35:00.000,CHD_HM_001,Himalaya Marg - Seg 1,"30.723,76.75",,CHANDIGARH,CHDTA,3906,2906
2907,35.9,30.1,OK,2026-01-15T09:35:00.000,CHD_HM_002,Himalaya Marg - Seg 2,"30.7209,76.7532",,CHANDIGARH,CHDTA,3907,2907
2908,29.0,37.2,OK,2026-01-15T09:35:00.000,CHD_HM_003,Himalaya Marg - Seg 3,"30.7236,76.7564",,CHANDIGARH,CHDTA,3908,2908
2909,29.2,37.0,OK,2026-01-15T09:35:00.000,CHD_HM_004,Himalaya Marg - Seg 4,"30.7208,76.7595",,CHANDIGARH,CHDTA,3909,2909
2910,28.6,37.8,OK,2026-01-15T09:35:00.000,CHD_HM_005,Himalaya Marg - Seg 5,"30.7219,76.7627",,CHANDIGARH,CHDTA,3910,2910
2911,25.7,42.0,OK,2026-01-15T09:35:00.000,CHD_HM_006,Himalaya Marg - Seg 6,"30.7249,76.7659",,CHANDIGARH,CHDTA,3911,2911
2912,33.6,32.1,OK,2026-01-15T09:35:00.000,CHD_HM_007,Himalaya Marg - Seg 7,"30.7232,76.7691",,CHANDIGARH,CHDTA,3912,2912
2913,37.6,28.7,OK,2026-01-15T09:35:00.000,CHD_HM_008,Himalaya Marg - Seg 8,"30.7228,76.7723",,CHANDIGARH,CHDTA,3913,2913
2914,27.3,39.6,OK,2026-01-15T09:35:00.000,CHD_HM_009,Himalaya Marg - Seg 9,"30.7234,76.7755",,CHANDIGARH,CHDTA,3914,2914
2915,30.4,35.5,OK,2026-01-15T09:35:00.000,CHD_HM_010,Himalaya Marg - Seg 10,"30.7242,76.7786",,CHANDIGARH,CHDTA,3915,2915
2916,31.4,34.4,OK,2026-01-15T09:35:00.000,CHD_HM_011,Himalaya Marg - Seg 11,"30.7239,76.7818",,CHANDIGARH,CHDTA,3916,2916
2917,29.4,36.7,OK,2026-01-15T09:35:00.000,CHD_HM_012,Himalaya Marg - Seg 12,"30.7211,76.785",,CHANDIGARH,CHDTA,3917,2917
2918,34.9,30.9,OK,2026-01-15T09:35:00.000,CHD_VP_001,Vidhya Path - Seg 1,"30.7453,76.76",,CHANDIGARH,CHDTA,3918,2918
2919,34.0,31.8,OK,2026-01-15T09:35:00.000,CHD_VP_002,Vidhya Path - Seg 2,"30.7482,76.7641",,CHANDIGARH,CHDTA,3919,2919
2920,28.0,38.6,OK,2026-01-15T09:35:00.000,CHD_VP_003,Vidhya Path - Seg 3,"30.7477,76.7682",,CHANDIGARH,CHDTA,3920,2920
2921,25.4,42.5,OK,2026-01-15T09:35:00.000,CHD_VP_004,Vidhya Path - Seg 4,"30.7471,76.7723",,CHANDIGARH,CHDTA,3921,2921
2922,27.6,39.1,OK,2026-01-15T09:35:00.000,CHD_VP_005,Vidhya Path - Seg 5,"30.7544,76.7764",,CHANDIGARH,CHDTA,3922,2922
2923,29.4,36.7,OK,2026-01-15T09:35:00.000,CHD_VP_006,Vidhya Path - Seg 6,"30.7538,76.7805",,CHANDIGARH,CHDTA,3923,2923
2924,26.2,41.2,OK,2026-01-15T09:35:00.000,CHD_VP_007,Vidhya Path - Seg 7,"30.7481,76.7845",,CHANDIGARH,CHDTA,3924,2924
2925,37.7,28.6,OK,2026-01-15T09:35:00.000,CHD_VP_008,Vidhya Path - Seg 8,"30.7516,76.7886",,CHANDIGARH,CHDTA,3925,2925
2926,29.6,36.5,OK,2026-01-15T09:35:00.000,CHD_VP_009,Vidhya Path - Seg 9,"30.749,76.7927",,CHANDIGARH,CHDTA,3926,2926
2927,31.0,34.8,OK,2026-01-15T09:35:00.000,CHD_VP_010,Vidhya Path - Seg 10,"30.7541,76.7968",,CHANDIGARH,CHDTA,3927,2927
